job_id,job_title,company,company_size,location,experience_level,work_arrangement,salary,required_skills,posting_date,date_posted
JOB_0763,Data Scientist,Data Science Corp,Large (1001+),"San Francisco, CA",Mid Level (3-5 years),Hybrid,188180.0,"R, PyTorch, SQL",2025-06-07,06/07/2025
JOB_0764,Data Scientist,AI Innovations,Medium (201-1000),"San Francisco, CA",Senior Level (6-10 years),Remote,150481.0,"Python, R, AWS, Statistics, Pandas, TensorFlow",2025-06-09,06/09/2025
JOB_0765,Data Scientist,Analytics Partners,Medium (201-1000),"Denver, CO",Senior Level (6-10 years),Hybrid,153367.0,"Python, Git, Scikit-learn, Machine Learning, Deep Learning",2025-03-01,03/01/2025
JOB_0766,Data Analyst,Smart Analytics,Large (1001+),"Denver, CO",Senior Level (6-10 years),Remote,97069.0,"Google Analytics, R, Python, SQL, Excel",2024-10-10,10/10/2024
JOB_0767,Data Scientist,Big Data Co,Startup (1-50),"Seattle, WA",Entry Level (0-2 years),Remote,70706.0,"PyTorch, TensorFlow, Python, NumPy, R, SQL, Deep Learning, Statistics",2025-04-21,04/21/2025
JOB_0768,Data Engineer,Smart Analytics,Medium (201-1000),"Portland, OR",Senior Level (6-10 years),Hybrid,114029.0,"Python, Kubernetes, SQL",2025-06-24,06/24/2025
JOB_0769,Data Engineer,AI Innovations,Medium (201-1000),"Denver, CO",Lead Level (10+ years),Hybrid,194164.0,"Hadoop, Python, SQL, Azure, Kafka, Apache Spark",2025-04-20,04/20/2025
JOB_0770,Data Engineer,Data Solutions Inc,Large (1001+),"Dallas, TX",Entry Level (0-2 years),Remote,84614.0,"Python, Azure, SQL, GCP, AWS, NoSQL",2025-02-21,02/21/2025
JOB_0771,Data Engineer,Digital Insights,Medium (201-1000),"New York, NY",Entry Level (0-2 years),Hybrid,108225.0,"Docker, Python, ETL, AWS, Hadoop, Git",2024-11-01,11/01/2024
JOB_0772,Data Analyst,Analytics Partners,Large (1001+),"Denver, CO",Entry Level (0-2 years),Hybrid,57674.0,"SQL, Google Analytics, Excel, Python, Power BI, Git, R, Tableau",2025-05-19,05/19/2025
JOB_0773,Data Scientist,Insight Technologies,Startup (1-50),"Dallas, TX",Mid Level (3-5 years),On-site,147469.0,"Python, Pandas, TensorFlow, R, Scikit-learn, Machine Learning",2024-12-21,12/21/2024
JOB_0774,Data Engineer,Analytics First,Startup (1-50),"Austin, TX",Senior Level (6-10 years),Remote,120803.0,"AWS, SQL, Hadoop",2025-06-07,06/07/2025
JOB_0775,Data Engineer,Analytics First,Large (1001+),"San Diego, CA",Entry Level (0-2 years),Remote,87420.0,"Hadoop, Python, SQL, ETL, Airflow",2025-03-16,03/16/2025
JOB_0776,Data Analyst,Cloud Data Systems,Medium (201-1000),"Chicago, IL",Mid Level (3-5 years),Hybrid,54292.0,"Git, PowerQuery, DAX, SQL, R, Statistics, Excel, Matplotlib",2024-09-21,09/21/2024
JOB_0777,Data Analyst,DataFlow Systems,Medium (201-1000),"Seattle, WA",Entry Level (0-2 years),Remote,75687.0,"SQL, Python, Excel, R, Tableau, Git, Google Analytics, Statistics",2025-04-01,04/01/2025
JOB_0778,Data Scientist,Data Experts Ltd,Startup (1-50),"Boston, MA",Entry Level (0-2 years),On-site,115556.0,"Jupyter, Python, Tableau, NumPy, Machine Learning, SQL, PyTorch",2025-02-18,02/18/2025
JOB_0779,Data Scientist,AI Innovations,Medium (201-1000),"Denver, CO",Entry Level (0-2 years),On-site,78252.0,"AWS, Python, SQL, Statistics, Deep Learning, R, NumPy, Machine Learning",2025-04-23,04/23/2025
JOB_0780,Data Engineer,Data Experts Ltd,Startup (1-50),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,,"Hadoop, AWS, Docker, Python, Redis",2024-11-26,11/26/2024
JOB_0781,Data Analyst,Information Analytics,Startup (1-50),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,93788.0,"Looker, Python, SQL",2025-06-01,06/01/2025
JOB_0782,Data Scientist,Intelligence Solutions,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),On-site,219969.0,"Azure, R, Jupyter, Git, Python, TensorFlow, NumPy, Statistics",2024-09-17,09/17/2024
JOB_0783,Data Analyst,AI Innovations,Large (1001+),"Los Angeles, CA",Senior Level (6-10 years),On-site,105275.0,"Pandas, Excel, Python, Matplotlib, SQL, R, Power BI",2024-12-15,12/15/2024
JOB_0784,Data Scientist,Insight Technologies,Small (51-200),"Seattle, WA",Entry Level (0-2 years),Hybrid,128449.0,"Python, AWS, TensorFlow, SQL",2025-04-21,04/21/2025
JOB_0785,Data Analyst,Analytics Partners,Startup (1-50),"Phoenix, AZ",Lead Level (10+ years),Hybrid,110309.0,"SQL, Tableau, Python, R, Excel",2024-11-19,11/19/2024
JOB_0786,Data Scientist,Intelligence Solutions,Large (1001+),"Portland, OR",Senior Level (6-10 years),On-site,117680.0,"Python, Azure, R, Machine Learning, TensorFlow, SQL, Pandas, Deep Learning",2024-09-10,09/10/2024
JOB_0787,Data Analyst,Business Intelligence Ltd,Small (51-200),"Boston, MA",Mid Level (3-5 years),On-site,67326.0,"SQL, Python, R",2024-12-09,12/09/2024
JOB_0788,Data Scientist,Analytics Hub,Large (1001+),"Dallas, TX",Senior Level (6-10 years),Hybrid,175793.0,"Deep Learning, Pandas, R, Python, Power BI, Scikit-learn",2025-03-20,03/20/2025
JOB_0789,Data Analyst,Tech Corp,Medium (201-1000),"Boston, MA",Mid Level (3-5 years),On-site,69032.0,"SQL, Python, R, DAX, Looker, Power BI, Google Analytics",2025-07-12,2025-07-12
JOB_0790,Data Analyst,Tech Corp,Startup (1-50),"San Diego, CA",Lead Level (10+ years),Remote,99528.0,"SQL, Python, R, Excel, Power BI, Matplotlib, DAX",2025-01-16,01/16/2025
JOB_0791,Data Analyst,Analytics Pro,Large (1001+),"Los Angeles, CA",Senior Level (6-10 years),Hybrid,78835.0,"Excel, DAX, PowerQuery, SQL",2024-10-19,10/19/2024
JOB_0792,Data Scientist,Data Experts Ltd,Startup (1-50),"San Francisco, CA",Senior Level (6-10 years),Remote,200458.0,"PyTorch, NumPy, GCP",2025-06-12,06/12/2025
JOB_0793,Data Engineer,Intelligence Solutions,Small (51-200),"Los Angeles, CA",Mid Level (3-5 years),Remote,116063.0,"Kafka, Hadoop, Python, Airflow",2024-10-02,10/02/2024
JOB_0794,Data Analyst,Data Experts Ltd,Medium (201-1000),"Boston, MA",Entry Level (0-2 years),Hybrid,81765.0,"R, Statistics, SQL, Python, Seaborn",2024-10-05,10/05/2024
JOB_0795,Data Analyst,Information Systems Inc,Large (1001+),"Boston, MA",Mid Level (3-5 years),Hybrid,58880.0,"SPSS, SQL, Python, Excel, DAX",2025-02-13,02/13/2025
JOB_0796,Data Analyst,Cloud Data Systems,Medium (201-1000),"New York, NY",Entry Level (0-2 years),Hybrid,73780.0,"Git, SQL, Python, Tableau, Looker",2025-02-21,02/21/2025
JOB_0797,Data Scientist,Analytics Hub,Large (1001+),"Atlanta, GA",Mid Level (3-5 years),Remote,299177.0,"R, Jupyter, Python, Machine Learning, TensorFlow",2025-02-26,02/26/2025
JOB_0798,Data Engineer,Analytics Hub,Medium (201-1000),"Chicago, IL",Mid Level (3-5 years),Hybrid,97959.0,"AWS, Apache Spark, Java",2025-03-05,03/05/2025
JOB_0799,Data Analyst,Intelligence Solutions,Medium (201-1000),"Denver, CO",Lead Level (10+ years),Hybrid,134027.0,"SQL, Excel, Python",2025-03-13,03/13/2025
JOB_0800,Data Engineer,Intelligence Solutions,Medium (201-1000),"San Francisco, CA",Senior Level (6-10 years),On-site,23010.0,"AWS, Python, Kafka",2025-07-30,07/30/2025
JOB_0801,Data Analyst,Tech Corp,Large (1001+),"Phoenix, AZ",Mid Level (3-5 years),Remote,70560.0,"Google Analytics, Git, Python, Pandas, R",2025-06-26,06/26/2025
JOB_0802,Data Analyst,Information Analytics,Large (1001+),"Chicago, IL",Mid Level (3-5 years),On-site,58749.0,"SQL, Python, Power BI, Excel, Pandas, Statistics",2025-03-28,03/28/2025
JOB_0803,Data Engineer,Data Driven Co,Small (51-200),"Dallas, TX",Senior Level (6-10 years),Remote,127840.0,"Apache Spark, Python, Hadoop, ETL, Java",2025-03-09,03/09/2025
JOB_0804,Data Analyst,Tech Corp,Startup (1-50),"Dallas, TX",Mid Level (3-5 years),Hybrid,64988.0,"Excel, PowerQuery, SQL, R, Tableau, Matplotlib, Looker",2025-07-06,07/06/2025
JOB_0805,Data Scientist,Digital Insights,Startup (1-50),"Chicago, IL",Senior Level (6-10 years),On-site,169694.0,"Pandas, Python, SQL, AWS, Scikit-learn, TensorFlow",2025-06-21,06/21/2025
JOB_0806,Data Engineer,Analytics Partners,Startup (1-50),"Austin, TX",Mid Level (3-5 years),Remote,130682.0,"Airflow, Linux, Docker, Redis, Hadoop, Python",2025-05-05,05/05/2025
JOB_0807,Data Analyst,Big Data Co,Small (51-200),"Portland, OR",Lead Level (10+ years),Hybrid,142000.0,"SQL, R, Python, Tableau",2024-11-21,11/21/2024
JOB_0808,Data Scientist,Data Science Corp,Small (51-200),"Boston, MA",Lead Level (10+ years),On-site,185308.0,"Python, Machine Learning, Azure, R, TensorFlow, Statistics, Deep Learning",2024-11-22,11/22/2024
JOB_0809,Data Analyst,Intelligence Solutions,Small (51-200),"Portland, OR",Mid Level (3-5 years),On-site,69018.0,"SQL, Looker, R",2024-10-22,10/22/2024
JOB_0810,Data Scientist,Information Systems Inc,Large (1001+),"Denver, CO",Mid Level (3-5 years),Remote,87459.0,"Python, Scikit-learn, Machine Learning, R, Git, Jupyter",2024-08-14,08/14/2024
JOB_0811,Data Engineer,Data Science Corp,Large (1001+),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,207700.0,"ETL, Docker, Python, AWS, NoSQL",2025-06-10,06/10/2025
JOB_0812,Data Analyst,Data Experts Ltd Inc.,Medium (201-1000),Miami FL,Mid Level 3-5 years,Hybrid,,"SQL, Seaborn, Statistics, Looker, Matplotlib, Excel, SPSS",2025-07-18,07/18/2025
JOB_0813,Data Scientist,Data Science Corp,Medium (201-1000),"Los Angeles, CA",Senior Level (6-10 years),Remote,176185.0,"NumPy, R, Statistics",2025-05-22,05/22/2025
JOB_0814,Data Engineer,Analytics Hub,Small (51-200),"Denver, CO",Senior Level (6-10 years),Remote,173523.0,"Redis, Python, Airflow, PostgreSQL, Apache Spark, Kafka, SQL, NoSQL",2025-01-18,01/18/2025
JOB_0815,Data Engineer,Smart Analytics,Large (1001+),"Austin, TX",Entry Level (0-2 years),On-site,82541.0,"Python, Apache Spark, Hadoop, Docker, Kafka, Kubernetes",2025-02-09,02/09/2025
JOB_0816,Data Analyst,Insight Technologies,Medium (201-1000),"Dallas, TX",Senior Level (6-10 years),On-site,113291.0,"SQL, Statistics, Power BI, Excel, Git",2024-11-01,11/01/2024
JOB_0817,Data Engineer,Data Solutions Inc,Small (51-200),"Seattle, WA",Lead Level (10+ years),Remote,,"Python, SQL, Hadoop, Apache Spark",2024-09-05,09/05/2024
JOB_0818,Data Scientist,Intelligence Solutions,Startup (1-50),"San Diego, CA",Lead Level (10+ years),On-site,158729.0,"TensorFlow, SQL, R, Python, Machine Learning, Azure",2024-08-29,08/29/2024
JOB_0819,Data Scientist,Big Data Co,Small (51-200),"Denver, CO",Lead Level (10+ years),Remote,138703.0,"TensorFlow, AWS, Python",2025-02-03,02/03/2025
JOB_0820,Data Scientist,Analytics Partners,Small (51-200),"Seattle, WA",Senior Level (6-10 years),Hybrid,209712.0,"SQL, Git, Azure, PyTorch, Python, Deep Learning, R",2024-08-11,08/11/2024
JOB_0821,Data Analyst,Data Experts Ltd,Startup (1-50),"San Francisco, CA",Mid Level (3-5 years),On-site,109650.0,"SQL, Pandas, Python, Excel, Power BI",2024-08-22,08/22/2024
JOB_0822,Data Engineer,Analytics First,Small (51-200),"Austin, TX",Entry Level (0-2 years),Remote,110380.0,"Kubernetes, Python, MongoDB, Kafka, Airflow, Docker",2024-09-19,09/19/2024
JOB_0823,Data Scientist,Analytics First,Startup (1-50),"Boston, MA",Entry Level (0-2 years),Hybrid,106986.0,"Pandas, SQL, Python, Azure, Machine Learning, Docker",2025-06-23,06/23/2025
JOB_0824,Data Engineer,AI Innovations,Startup (1-50),"Miami, FL",Mid Level (3-5 years),Hybrid,21158.0,"Python, Kubernetes, Hadoop, Kafka, Azure",2024-12-31,12/31/2024
JOB_0825,Data Scientist,Analytics Pro,Large (1001+),"Washington, DC",Lead Level (10+ years),On-site,227292.0,"R, Machine Learning, SQL, Pandas",2024-11-08,11/08/2024
JOB_0826,Data Scientist,Data Driven Co,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),Remote,217001.0,"Pandas, TensorFlow, SQL, R, Python, Jupyter",2025-01-08,01/08/2025
JOB_0827,Data Analyst,Information Systems Inc,Startup (1-50),"Boston, MA",Mid Level (3-5 years),On-site,89586.0,"Tableau, Excel, PowerQuery, R",2025-04-28,04/28/2025
JOB_0828,Data Scientist,Analytics Pro,Large (1001+),"Boston, MA",Lead Level (10+ years),On-site,242597.0,"Machine Learning, PyTorch, Scikit-learn, Docker",2025-06-19,06/19/2025
JOB_0829,Data Scientist,Analytics Hub,Small (51-200),"Atlanta, GA",Senior Level (6-10 years),Hybrid,111325.0,"R, Docker, Git, Deep Learning, Jupyter, Python, Machine Learning, SQL",2025-07-26,07/26/2025
JOB_0830,Data Analyst,Data Driven Co,Large (1001+),"Portland, OR",Entry Level (0-2 years),On-site,49843.0,"SQL, Excel, R, Power BI, Git, Google Analytics",2024-09-18,09/18/2024
JOB_0831,Data Engineer,Cloud Data Systems,Large (1001+),"Miami, FL",Senior Level (6-10 years),On-site,20738.0,"SQL, Kubernetes, Python",2025-05-27,05/27/2025
JOB_0832,Data Scientist,Intelligence Solutions,Startup (1-50),"Atlanta, GA",Lead Level (10+ years),On-site,186511.0,"R, Pandas, Python, Jupyter, Statistics, PyTorch, TensorFlow, Scikit-learn",2025-07-13,07/13/2025
JOB_0833,Data Scientist,Insight Technologies,Startup (1-50),"Washington, DC",Entry Level (0-2 years),Remote,85134.0,"Jupyter, R, TensorFlow, Python, PyTorch, Machine Learning",2025-07-13,07/13/2025
JOB_0834,Data Engineer,Intelligence Solutions,Medium (201-1000),"New York, NY",Entry Level (0-2 years),On-site,109818.0,"Python, Airflow, Azure, Hadoop, Kubernetes, SQL, Kafka, GCP",2025-06-05,06/05/2025
JOB_0835,Data Analyst,Analytics First,Small (51-200),"Phoenix, AZ",Senior Level (6-10 years),Remote,113957.0,"Excel, Python, Seaborn",2024-11-11,11/11/2024
JOB_0836,Data Engineer,Intelligence Solutions,Startup (1-50),"Portland, OR",Entry Level (0-2 years),Remote,64871.0,"Hadoop, Airflow, PostgreSQL",2025-02-27,02/27/2025
JOB_0837,Data Scientist,Information Analytics,Large (1001+),"San Diego, CA",Lead Level (10+ years),On-site,159281.0,"Python, TensorFlow, Pandas, Jupyter, R, Machine Learning, Statistics",2025-06-21,06/21/2025
JOB_0838,Data Scientist,Data Driven Co,Startup (1-50),"Portland, OR",Lead Level (10+ years),Remote,137008.0,"Scikit-learn, Python, NumPy",2024-10-17,2024-10-17
JOB_0839,Data Analyst,AI Innovations,Large (1001+),"Chicago, IL",Entry Level (0-2 years),Hybrid,47922.0,"R, SQL, Excel, Google Analytics, Matplotlib, Python, Looker, Statistics",2024-10-22,10/22/2024
JOB_0840,Data Scientist,Analytics Pro,Medium (201-1000),"phoenix, az",Mid Level (3-5 years),On-site,,"SQL, Azure, Python, R, TensorFlow, Git",2024-10-23,10/23/2024
JOB_0841,Data Analyst,Data Experts Ltd,Large (1001+),"Seattle, WA",Lead Level (10+ years),Remote,127801.0,"SPSS, Power BI, SQL, Excel, R, Tableau, Python",2025-03-27,03/27/2025
JOB_0842,Data Scientist,Data Solutions Inc,Medium (201-1000),"Dallas, TX",Lead Level (10+ years),Remote,223100.0,"Machine Learning, NumPy, SQL, Power BI, R, Python, TensorFlow, Docker",2024-09-30,09/30/2024
JOB_0843,Data Engineer,Analytics Partners,Medium (201-1000),"Dallas, TX",Lead Level (10+ years),Remote,191714.0,"Scala, Python, NoSQL, SQL, AWS, Apache Spark",2025-04-15,04/15/2025
JOB_0844,Data Analyst,Cloud Data Systems,Startup (1-50),"Miami, FL",Lead Level (10+ years),Hybrid,117775.0,"SQL, Statistics, Python, SPSS, Excel, Pandas",2024-08-18,08/18/2024
JOB_0845,Data Analyst,Data Experts Ltd,Startup (1-50),"Miami, FL",Lead Level (10+ years),On-site,102725.0,"Excel, Statistics, Git, DAX, Matplotlib, Seaborn, R, SQL",2025-06-23,06/23/2025
JOB_0846,Data Scientist,AI Innovations,Large (1001+),"Seattle, WA",Senior Level (6-10 years),On-site,175736.0,"R, Machine Learning, GCP, Python",2025-03-21,03/21/2025
JOB_0847,Data Scientist,Smart Analytics,Medium (201-1000),"Austin, TX",Lead Level (10+ years),Hybrid,237803.0,"SQL, Python, Machine Learning, Git, Jupyter, Deep Learning",2025-08-08,08/08/2025
JOB_0848,Data Scientist,Data Experts Ltd,Small (51-200),"Portland, OR",Senior Level (6-10 years),Hybrid,181531.0,"R, Scikit-learn, Python, Deep Learning, Machine Learning",2024-11-23,11/23/2024
JOB_0849,Data Scientist,AI Innovations,Small (51-200),"Seattle, WA",Mid Level (3-5 years),Hybrid,138523.0,"AWS, Jupyter, TensorFlow",2025-04-17,04/17/2025
JOB_0850,Data Analyst,DataFlow Systems,Startup (1-50),"Chicago, IL",Mid Level (3-5 years),Remote,73399.0,"Python, Looker, SQL, Matplotlib, Excel",2025-02-08,02/08/2025
JOB_0851,Data Scientist,Analytics Pro,Medium (201-1000),"Dallas, TX",Entry Level (0-2 years),On-site,70856.0,"Deep Learning, R, AWS, Python, Machine Learning, Docker, SQL",2024-10-06,10/06/2024
JOB_0852,Data Scientist,Information Systems Inc,Startup (1-50),"Boston, MA",Senior Level (6-10 years),Hybrid,216506.0,"Statistics, Python, GCP, Docker",2024-12-23,12/23/2024
JOB_0853,Data Scientist,Data Solutions Inc,Large (1001+),"Portland, OR",Entry Level (0-2 years),On-site,107226.0,"Python, Docker, R",2024-10-04,10/04/2024
JOB_0854,Data Analyst,Insight Technologies,Startup (1-50),"San Francisco, CA",Entry Level (0-2 years),Remote,65460.0,"Python, R, SQL",2025-06-27,06/27/2025
JOB_0855,Data Scientist,Insight Technologies,Large (1001+),"Boston, MA",Lead Level (10+ years),Hybrid,224150.0,"AWS, Docker, Scikit-learn, Python",2024-09-28,09/28/2024
JOB_0856,Data Scientist,Analytics Hub,Large (1001+),"Dallas, TX",Mid Level (3-5 years),Remote,114737.0,"Statistics, Python, Docker, Tableau, R, Deep Learning",2024-12-12,12/12/2024
JOB_0857,Data Scientist,Intelligence Solutions,Medium (201-1000),"Boston, MA",Senior Level (6-10 years),Hybrid,124520.0,"R, Python, SQL, GCP",2025-07-15,07/15/2025
JOB_0858,Data Analyst,Smart Analytics,Large (1001+),"Phoenix, AZ",Mid Level (3-5 years),On-site,83826.0,"SQL, Tableau, Excel, Seaborn, Python, Git",2025-03-06,03/06/2025
JOB_0859,Data Scientist,Smart Analytics,Startup (1-50),"New York, NY",Lead Level (10+ years),Hybrid,162224.0,"Scikit-learn, Python, R",2025-04-30,04/30/2025
JOB_0860,Data Analyst,Intelligence Solutions,Startup (1-50),"Phoenix, AZ",Mid Level (3-5 years),On-site,59892.0,"Google Analytics, DAX, SQL, Excel, Python, PowerQuery, Looker, Power BI",2024-08-27,08/27/2024
JOB_0861,Data Analyst,Intelligence Solutions,Large (1001+),"Portland, OR",Senior Level (6-10 years),Hybrid,84944.0,"PowerQuery, Matplotlib, SQL, Excel, Python, Statistics, R",2025-08-02,08/02/2025
JOB_0862,Data Scientist,Business Intelligence Ltd,Small (51-200),"Austin, TX",Entry Level (0-2 years),Hybrid,98197.0,"Python, Pandas, Jupyter, Machine Learning, R, Tableau",2025-03-03,03/03/2025
JOB_0863,Data Scientist,Information Systems Inc,Large (1001+),"Phoenix, AZ",Lead Level (10+ years),Remote,116845.0,"Python, R, Statistics",2025-01-10,01/10/2025
JOB_0864,Data Engineer,Insight Technologies,Medium (201-1000),"San Diego, CA",Mid Level (3-5 years),Remote,116161.0,"Kafka, SQL, Redis, Python, Hadoop, Apache Spark, Docker",2024-09-25,09/25/2024
JOB_0865,Data Analyst,Tech Corp,Startup (1-50),"Portland, OR",Mid Level (3-5 years),Hybrid,65816.0,"Power BI, Tableau, Excel, SQL, Python",2025-06-08,06/08/2025
JOB_0866,Data Engineer,Data Solutions Inc,Medium (201-1000),"Los Angeles, CA",Entry Level (0-2 years),On-site,93630.0,"Apache Spark, SQL, AWS, Azure, NoSQL, Docker, Python",2025-06-26,06/26/2025
JOB_0867,Data Analyst,Data Driven Co,Startup (1-50),"San Francisco, CA",Lead Level (10+ years),On-site,180230.0,"Statistics, SQL, Git, Excel",2025-01-29,01/29/2025
JOB_0868,Data Engineer,Information Systems Inc,Medium (201-1000),"Portland, OR",Mid Level (3-5 years),On-site,117536.0,"Apache Spark, Python, GCP, SQL, Hadoop, Airflow, Docker, Java",2025-07-16,07/16/2025
JOB_0869,Data Analyst,Big Data Co,Medium (201-1000),"Atlanta, GA",Mid Level (3-5 years),Hybrid,73676.0,"Excel, Google Analytics, Tableau, SQL",2025-06-03,06/03/2025
JOB_0870,Data Engineer,Analytics Pro,Startup (1-50),"Los Angeles, CA",Lead Level (10+ years),Remote,203223.0,"SQL, Airflow, Apache Spark, Python",2025-03-14,03/14/2025
JOB_0871,Data Analyst,Analytics Partners,Large (1001+),"Portland, OR",Lead Level (10+ years),On-site,121711.0,"SQL, Excel, R, Statistics, Matplotlib, PowerQuery",2025-06-04,06/04/2025
JOB_0872,Data Scientist,Intelligence Solutions,Small (51-200),"Miami, FL",Lead Level (10+ years),Remote,175539.0,"Python, SQL, AWS, NumPy",2025-04-24,04/24/2025
JOB_0873,Data Engineer,AI Innovations,Large (1001+),"San Diego, CA",Entry Level (0-2 years),On-site,74278.0,"SQL, Apache Spark, Python, Git, Hadoop, Linux, AWS, GCP",2024-08-25,08/25/2024
JOB_0874,Data Engineer,Big Data Co,Startup (1-50),"San Francisco, CA",Lead Level (10+ years),On-site,171679.0,"SQL, Kafka, Python, GCP, NoSQL",2025-05-28,05/28/2025
JOB_0875,Data Scientist,Data Driven Co,Medium (201-1000),"Boston, MA",Senior Level (6-10 years),On-site,123279.0,"R, SQL, Python, Statistics",2024-08-23,08/23/2024
JOB_0876,Data Scientist,Data Driven Co,Small (51-200),"Miami, FL",Senior Level (6-10 years),Remote,107033.0,"Pandas, Python, Statistics",2025-04-16,04/16/2025
JOB_0877,Data Engineer,Data Experts Ltd,Medium (201-1000),"New York, NY",Lead Level (10+ years),Hybrid,262413.0,"Python, SQL, Kubernetes, Hadoop, MongoDB",2025-03-28,03/28/2025
JOB_0878,Data Engineer,Smart Analytics,Large (1001+),"Dallas, TX",Mid Level (3-5 years),On-site,89763.0,"Azure, Kafka, Apache Spark, Python, Scala, SQL",2025-07-16,07/16/2025
JOB_0879,Data Scientist,Data Science Corp,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),On-site,118005.0,"Deep Learning, R, SQL, Machine Learning, NumPy, Python, Scikit-learn",2025-01-29,01/29/2025
JOB_0880,Data Analyst,Analytics Pro,Small (51-200),"San Diego, CA",Senior Level (6-10 years),Hybrid,106294.0,"Tableau, Pandas, Excel, SQL, DAX, Seaborn, Python",2024-08-21,08/21/2024
JOB_0881,Data Scientist,DataFlow Systems,Startup (1-50),"Atlanta, GA",Entry Level (0-2 years),Remote,93804.0,"Machine Learning, Git, SQL, AWS, Python, Jupyter, R",2025-06-21,06/21/2025
JOB_0882,Data Engineer,Data Experts Ltd,Startup (1-50),"Atlanta, GA",Mid Level (3-5 years),Remote,91779.0,"MongoDB, Git, Hadoop, Airflow, AWS, Python, Kafka",2025-07-12,07/12/2025
JOB_0883,Data Scientist,Analytics Partners,Large (1001+),"Chicago, IL",Mid Level (3-5 years),Remote,111999.0,"Machine Learning, Python, R, Statistics, Scikit-learn, Deep Learning, Pandas",2025-05-09,2025-05-09
JOB_0884,Data Analyst,Analytics First,Large (1001+),"Dallas, TX",Entry Level (0-2 years),Remote,68168.0,"R, Statistics, Excel",2025-03-09,03/09/2025
JOB_0885,Data Engineer,Big Data Co,Small (51-200),"San Francisco, CA",Entry Level (0-2 years),On-site,99948.0,"Apache Spark, Airflow, Python, Azure",2024-10-21,10/21/2024
JOB_0886,Data Analyst,Data Solutions Inc,Medium (201-1000),"Los Angeles, CA",Mid Level (3-5 years),Remote,58833.0,"Excel, SQL, DAX, Power BI, R, PowerQuery, Python, Looker",2024-08-22,08/22/2024
JOB_0887,Data Scientist,Analytics First,Medium (201-1000),"Seattle, WA",Lead Level (10+ years),On-site,187499.0,"Python, GCP, Statistics",2024-10-09,10/09/2024
JOB_0888,Data Scientist,Insight Technologies,Large (1001+),"Chicago, IL",Lead Level (10+ years),Remote,153724.0,"Python, Docker, SQL",2024-12-24,12/24/2024
JOB_0889,Data Analyst,Intelligence Solutions,Small (51-200),"Denver, CO",Entry Level (0-2 years),Remote,71571.0,"DAX, Excel, SQL, Python, PowerQuery, Matplotlib, Pandas",2024-12-24,12/24/2024
JOB_0890,Data Analyst,Data Driven Co,Large (1001+),"Phoenix, AZ",Mid Level (3-5 years),On-site,82796.0,"PowerQuery, SQL, Python, Git, Excel, Tableau, Looker, Statistics",2024-09-20,09/20/2024
JOB_0891,Data Analyst,Cloud Data Systems,Large (1001+),"Austin, TX",Mid Level (3-5 years),Hybrid,50065.0,"SQL, Python, Statistics",2025-03-28,03/28/2025
JOB_0892,Data Engineer,Digital Insights,Startup (1-50),"Washington, DC",Senior Level (6-10 years),Remote,192763.0,"Kafka, Airflow, Python, Git, ETL",2025-04-12,04/12/2025
JOB_0893,Data Scientist,Analytics Partners,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),Remote,140004.0,"AWS, TensorFlow, PyTorch, Python, Machine Learning, Statistics, Scikit-learn, Tableau",2024-10-30,10/30/2024
JOB_0894,Data Engineer,Smart Analytics,Medium (201-1000),"Los Angeles, CA",Entry Level (0-2 years),On-site,103483.0,"Python, GCP, Hadoop, Apache Spark, SQL, Kafka, Kubernetes",2024-11-24,11/24/2024
JOB_0895,Data Analyst,Business Intelligence Ltd,Large (1001+),"Portland, OR",Senior Level (6-10 years),On-site,86078.0,"Tableau, Power BI, SQL, Seaborn, Python, Statistics, Google Analytics, R",2024-12-12,12/12/2024
JOB_0896,Data Analyst,Tech Corp Inc.,Small (51-200),Washington DC,Senior Level 6-10 years,Hybrid,,"SQL, Python, SPSS, Pandas, Tableau, Seaborn, Excel",2024-08-10,2024-08-10
JOB_0897,Data Engineer,DataFlow Systems,Large (1001+),"Seattle, WA",Lead Level (10+ years),On-site,256793.0,"Kafka, SQL, Apache Spark",2025-05-11,05/11/2025
JOB_0898,Data Analyst,Analytics Hub,Startup (1-50),"Atlanta, GA",Entry Level (0-2 years),On-site,51729.0,"R, Python, SQL, Matplotlib, Git, Looker, Tableau",2025-02-17,02/17/2025
JOB_0899,Data Scientist,Big Data Co,Large (1001+),"Phoenix, AZ",Entry Level (0-2 years),On-site,56613.0,"SQL, Python, AWS, R, Deep Learning, Git",2024-11-15,2024-11-15
JOB_0900,Data Analyst,AI Innovations,Startup (1-50),"Boston, MA",Senior Level (6-10 years),Hybrid,127730.0,"SQL, Python, R, Pandas, Seaborn",2025-06-25,06/25/2025
JOB_0901,Data Engineer,Data Solutions Inc Inc.,Medium (201-1000),Denver CO,Senior Level 6-10 years,On-site,,"MongoDB, Git, Python, SQL, PostgreSQL, Scala, ETL, Apache Spark",2025-08-04,08/04/2025
